"","from","to","strength"
"1086","marital","preschoolChildrenInHousehold",-23.0063645944032
"1087","effectsEUNHS","changeCrime",-3.53777329238983
"1088","immigrantsWelfareState","al_scale",-2.12606681049874
"1089","effectsEUNHS","changeNHS",-10.2636318518271
"1090","disability","personality_neuroticism",-16.4790214514069
"1091","immigCultural","likeBennett",-6.47779327838361
"1092","likeGove","campaigninfoRemain",-10.2899153449562
"1093","gender","euKnow1",-13.7294389948056
"1094","likeFarron","betterDealEU",-8.28016708460927
"1095","likeOsborne","changeNHS",-15.4877073367243
"1096","lr1","livedAbroad",-5.19441450620934
"1097","disability","tolUncertain1",-13.064097810915
"1098","certaintyUKLeave","parliamentSupport",-13.0170195978753
"1099","al4","lr1",-6.14260207731058
"1100","euRefInterest","leaveImpactBritain",-14.7241422228726
"1101","immigrantsWelfareState","euParlOverRide",-9.92870054443847
"1102","gender","monarch",-11.0137365764003
"1103","marital","personality_extraversion",-20.2049461058923
"1104","effectsEUNHS","prefTradeoff",-3.95109606250116
"1105","euCloser","leaveImpactBritain",-13.9985946978213
"1106","certaintyEUCon","ldSupport",-16.6858277019701
"1107","al1","immigContributeTake",-11.7576026822026
"1108","parentsForeign","partyMember",-19.0419723645709
"1109","tuSupport","franceFairShare",-18.0581373525038
"1110","ldSupport","EUIntegrationGreen",-8.75027546646379
"1111","likeGrn","satDemEU",-6.65311672499956
"1112","gender","gayEquality",-23.8789274691044
"1113","conUnited","likeOsborne",-14.599226809778
"1114","ldUnited","euLeaveBigBusiness",-2.75164820426107
"1115","tuSupport","remainTone",-0.724777536344845
"1116","immigCultural","englishness",-4.12561550103237
"1117","ldUnited","socialIdentityGlobalRemain",-6.5630837542376
"1118","efficacyEU","EUIntegrationUKIP",-32.2186514751265
"1119","gender","edlevel",-25.8144743217144
"1120","personality_extraversion","locus1",-9.55629438786309
"1121","euSources_1","infoSourceTV",-1049.95831226861
"1122","likeCameron","euRefCertainty",-3.08205795831418
"1123","likeCorbyn","euUndermineIdentity",-8.90030970223961
"1124","EUIntegrationLD","campaigninfoRemain",-12.7561964760771
"1125","campaigninfoRemain","proConRemain",-94.2854495312149
"1126","conUnited","campaigninfoRemain",-3.10693558815547
"1127","euKnow1","education",-16.845596000705
"1128","labSupport","beliefTradeoff",-6.68849388094895
"1129","al5","childBenefitsRepatriate",-3.24738129141724
"1130","socialIdentityGlobalLeave","subjClass",-4.80023355433332
"1131","Age","socialDes_2",-16.2414289762902
"1132","gender","infoSourcePeople",-25.1107142527362
"1133","tuSupport","likeCon",-14.8942749873931
"1134","likeOsborne","al4",-17.132877383814
"1135","likeGove","polKnowMay",-3.63330977401529
"1136","labUnited","bestPM",-16.1097436785967
"1137","englishness","education",-11.4499856639632
"1138","profile_gross_personal","Age",-12.6259941761709
"1139","polAttention","cabinetSupport",-4.20738439809247
"1140","certaintyEULD","EUIntegrationGreen",-8.45998721536125
"1141","profile_household_children","changeEducation",-10.4099283700943
"1142","immigGreen","normEU",-12.2066676153845
"1143","certaintyUKLeave","germanyFairShare",-13.241784669015
"1144","ldUnited","euLeaveScotIndep",-4.2468611166787
"1145","al1","al5",-17.6258803077399
"1146","al2","al5",-9.49606361573751
"1147","familiesMore","blackEquality",-12.5329259667724
"1148","likeGrn","generalElectionVote",-26.2039602614313
"1149","likeCorbyn","turkey",-2.50740828120524
"1150","franceFairShare","euMemberJoin",-16.4870775739819
"1151","ukipUnited","proConLeave",-2.56273053488985
"1152","likeOsborne","lr3",-22.3376425397837
"1153","labUnited","britainFairShare",-9.92587037663907
"1154","euKnow2","ukCoopCAP",-9.76875054094671
"1155","Age","privatePrimarySchool",-14.7387462187241
"1156","certaintyEULab","immigLD",-28.5707017783097
"1157","UKsovereignty","efficacyPolCare",-8.52902082681794
"1158","polAttention","efficacyPolCare",-32.1852783802042
"1159","familiesMore","likeFarron",-9.32979875981619
"1160","parentsForeign","profile_religion",-13.6756753450027
"1161","polAttention","turkey",-17.3084959590169
"1162","euMore","britainFairShare",-9.83095825820783
"1163","familiesMore","echr",-7.00367402038319
"1164","likeGove","echr",-5.58129331731834
"1165","marital","personality_conscientiousness",-19.0080867047327
"1166","euSources_2","housing",-11.3303997056246
"1167","franceFairShare","effectsEUEcon",-12.4284535512434
"1168","gender","bestOnMII",-14.2303980778852
"1169","immigEcon","bestOnMII",-5.45615244262808
"1170","profile_ethnicity","pccTurnout",-3.71456438824953
"1171","efficacyEU","euParlOverRide",-5.04468691033253
"1172","likeCorbyn","immigrantsWelfareState",-14.273185941749
"1173","polAttention","euSources_5",-13.7352883742778
"1174","euKnow6","discussPolDays",-9.71550720042615
"1175","Age","discussPolDays",-40.2687456889944
"1176","labSupport","likeBennett",-17.9155004094719
"1177","likeLab","EUIntegrationLD",-3.32247222110891
"1178","gender","likeAlanJohnson",-12.1098676546208
"1179","proConRemain","satDemEng",-6.6085253684123
"1180","gender","franceFairShare",-16.0724466590018
"1181","likeCameron","infoSourceInternet",-5.02678859777188
"1182","UKsovereignty","euLeaveVoice",-8.44463148616524
"1183","bestPM","likeOsborne",-12.5477309605867
"1184","immigGreen","euKnow6",-12.0194557800623
"1185","Age","euKnow6",-5.80251079715526
"1186","privatePrimarySchool","gor",-13.0940006668861
"1187","immigCon","socialIdentityGlobalLeave",-3.7261806602146
"1188","likeAlanJohnson","al1",-5.90054076243359
"1189","profile_religion","gayEquality",-12.5376320083124
"1190","profile_gross_household","marital",-149.937910718532
"1191","efficacyUnderstand","certaintyUKLeave",-12.0066502659665
"1192","certaintyEULD","ldSupport",-22.7351316993718
"1193","disability","personality_conscientiousness",-23.962113145968
"1194","prefTradeoff","efficacyPolCare",-16.5769602444998
"1195","profile_turnout_2015","partyId",-57.4949287794334
"1196","preschoolChildrenInHousehold","UKsovereignty",-8.3997430352556
"1197","profile_gross_personal","lr3",-12.4743841685195
"1198","likeBennett","lr3",-2.1862570915564
"1199","infoSourceTV","ukipUnited",-4.55439438909889
"1200","ukCoopCAP","blackEquality",-2.43760877610293
"1201","personality_extraversion","socialDesScale",-11.8642446009908
"1202","euRefInterest","leaveTone",-9.50927877094546
"1203","partyIdEU","immigContributeTake",-8.25019639583843
"1204","ukCoopWorkers","likeCorbyn",-8.26838683778988
"1205","likeFarage","likeCorbyn",-51.0440465831125
"1206","likeUKIP","likeCorbyn",-18.1292324715978
"1207","germanyFairShare","lr1",-15.5992075432005
"1208","likeGrn","lr1",-9.29783504340048
"1209","gender","lr5",-13.9926028109858
"1210","infoSourceInternet","euSources_5",-13.4854192385073
"1211","effectsEUEcon","ukCoopMovement",-6.42129808806294
"1212","locus2","prefTradeoff",-12.0677543250677
"1213","asylumMore","profile_religion",-14.8511243664325
"1214","likeBoris","UKsovereignty",-2.47321342063515
"1215","profile_turnout_2015","generalElectionVote",-18.3192469011083
"1216","ukCoopTrade","effectsEUImmigration",-15.3409554266273
"1217","certaintyEUUKIP","effectsEUImmigration",-4.29854922071172
"1218","riskTaking","euMore",-17.1862445146107
"1219","noneuMore","immigSelf",-11.3228232418296
"1220","polAttention","EUIntegrationCon",-12.1488770385076
"1221","likeBoris","likeUKIP",-4.97045899540899
"1222","effectsEUWorkers","immigEcon",-9.48330996095865
"1223","likeCameron","EUIntegrationCon",-3.85221172738602
"1224","lr3","sickOrElderlyInHousehold",-8.27985422828783
"1225","riskTaking","ns_sec_analytic",-8.10135508449093
"1226","livedAbroad","locus1",-12.3046593432136
"1227","ldUnited","certaintyEUGreen",-21.9212385168303
"1228","likeAlanJohnson","polKnowBercow",-6.287040965708
"1229","polAttention","euSources_4",-5.42951222942156
"1230","infoSourceTV","euSources_4",-52.6867445240505
"1231","euSources_1","euSources_4",-44.4461198357294
"1232","prevJob","preschoolChildrenInHousehold",-17.7507127362285
"1233","ldSupport","satDemEU",-18.0465020624351
"1234","immigContributeTake","profile_education_age",-3.6202801747786
"1235","effectsEUUnemployment","EUIntegrationLab",-11.984804817941
"1236","likeCorbyn","EUIntegrationLab",-9.35662671336831
"1237","personality_extraversion","socialDes_1",-14.7442509565844
"1238","socialDes_3","socialDes_1",-12.1724922696685
"1239","euRefInterest","riskTaking",-6.21133501528311
"1240","euUndermineIdentity","monarch",-2.12089858466607
"1241","effectsEUTrade","likeGove",-7.34782310196897
"1242","likeCon","ukCoopTrade",-16.4967954604499
"1243","Age","ukCoopTrade",-21.9592216276615
"1244","Age","noDependentsInHousehold",-21.4352741246516
"1245","campaigninfoLeave","euUKRich",-7.14537399155597
"1246","campaigninfoRemain","remainTone",-25.7985550050835
"1247","normEU","leaveImpactSelf",-5.81843190574364
"1248","personality_agreeableness","socialDes_dk",-15.3757053964368
"1249","polAttention","certaintyEULD",-11.6824262751961
"1250","immigLab","certaintyEULD",-72.9178344018092
"1251","Age","lr4",-11.4633084846446
"1252","efficacyPolCare","euRefFinal",-8.24359301700679
"1253","euLeaveBigBusiness","euRefFinal",-9.15633397584497
"1254","Age","euUndermineIdentity",-10.3316931668232
"1255","efficacyEU","infoSourcePaper",-13.6713362760529
"1256","profile_newspaper_readership_201","ns_sec_analytic",-15.1811334364102
"1257","profile_education_age","ns_sec_analytic",-4.27742214795944
"1258","campaigninfoRemain","euPreventWar",-7.41169688481386
"1259","ukCoopMovement","benefitsToMigrants",-7.06638849153569
"1260","labSupport","EUIntegrationCon",-18.336779991394
"1261","gender","beliefTradeoff",-8.91163783818774
"1262","polAttention","immigEcon",-5.85241266232151
"1263","labSupport","certaintyEUCon",-4.36458244496498
"1264","ukCoopCAP","infoSourceInternet",-6.55576418489181
"1265","profile_gross_personal","housing",-14.0481372492795
"1266","englishness","britishness",-89.9183729375454
"1267","profile_past_vote_2015","partyId",-94.0711809995373
"1268","profile_newspaper_readership_201","profile_past_vote_2015",-4.6740428436151
"1269","femaleEquality","euLeaveBigBusiness",-9.0196604761677
"1270","gender","effectsEUUnemployment",-6.75550458950238
"1271","gender","socialDes_3",-10.4155166703958
"1272","polAttention","asylumMore",-12.6232877525345
"1273","gender","asylumMore",-34.2773852858609
"1274","changeCrime","efficacyPolCare",-6.50597248712984
"1275","selfOccStatus","subjClass",-12.4472260037455
"1276","likeCorbyn","lr_scale",-17.1972891631995
"1277","profile_gross_personal","lr_scale",-6.86312293440642
"1278","partyContact1","privatePrimarySchool",-9.28878878181604
"1279","immigCon","immigEcon",-16.1537394447369
"1280","disability","femaleEquality",-10.1133701427279
"1281","efficacyUnderstand","personality_openness",-5.07646468977691
"1282","studentsMore","likeLD",-13.8405594080705
"1283","efficacyEU","certaintyEUCon",-11.4793887473988
"1284","likeBennett","EUIntegrationGreen",-17.8361543493902
"1285","conSupport","EUIntegrationGreen",-11.3249076345601
"1286","labSupport","euSources_1",-13.5708774816285
"1287","euSources_4","partyContact1",-6.96791610113769
"1288","polAttention","socialDes_dk",-6.54864929692735
"1289","effectsEUUnemployment","euLeaveScotIndep",-7.72145679651294
"1290","euLeaveScotIndep","effectsEUFinance",-5.74808325948834
"1291","euMore","effectsEUUnemployment",-14.7571257751824
"1292","effectsEUWorkers","asylumMore",-8.47649416560671
"1293","personality_extraversion","riskTaking",-31.261016426909
"1294","ukCoopMovement","childBenefitsRepatriate",-11.1756932504022
"1295","euKnow2","livedAbroad",-8.38307302109342
"1296","certaintyEULD","germanyFairShare",-6.21555468079168
"1297","immigCon","germanyFairShare",-6.45375863769732
"1298","certaintyUKLeave","leaveImpactSelf",-7.7451530165672
"1299","ukCoopMovement","EUIntegrationSelf",-8.54876143525871
"1300","euKnow2","euRedTape",-1.67248541598747
"1301","campaigninfoRemain","betterDealEU",-3.46491760074423
"1302","effectsEUWorkers","socialIdentityGlobalLeave",-7.7042788157014
"1303","Age","euPreventWar",-9.66915466946375
"1304","euMore","immigUKIP",-14.4950362258569
"1305","gor","subjClass",-8.80813217079049
"1306","infoSourcePaper","profile_newspaper_readership_201",-15.0615422025621
"1307","euRefExpectation","education",-4.4343315809092
"1308","labSupport","socialIdentityGlobalRemain",-9.29740183159083
"1309","euRefInterest","infoSourcePeople",-13.7740248017781
"1310","euSources_2","profile_education_age",-7.96079179823937
"1311","effectsEUNHS","britainFairShare",-4.96472589004588
"1312","ukipUnited","euKnow3",-2.49737366266527
"1313","likeFarron","likeGove",-9.63584770242596
"1314","campaigninfoRemain","euLawsLevel",-10.2701416534037
"1315","campaigninfoRemain","satDemUK",-11.3205518485356
"1316","disability","headHouseholdPast",-9.80803450295025
"1317","changeEconomy","pccTurnout",-4.55749413248031
"1318","marital","schoolChildrenInHousehold",-9.12374204999298
"1319","lr2","RPrivSchnew_dk",-7.47110897541461
"1320","labUnited","immigSelf",-12.5325157091229
"1321","effectsEUNHS","immigSelf",-16.650473465279
"1322","certaintyEUCon","certaintyUKLeave",-12.8412668059318
"1323","franceFairShare","likeLD",-4.62677765772423
"1324","likeBoris","gor",-14.1288149578941
"1325","EUIntegrationSelf","businessSupport",-2.34658106258576
"1326","ukCoopEuro","profile_household_children",-7.18249848287633
"1327","housing","profile_household_children",-15.9009139864429
"1328","riskTaking","housing",-16.267031068659
"1329","profile_gross_household","locus2",-7.26139288490958
"1330","effectsEUNHS","euMore",-7.89328876131549
"1331","al2","benefitsToMigrants",-3.01140341416794
"1332","likeBoris","partyMember",-4.71939390635089
"1333","likeUKIP","immigUKIP",-12.1820130442429
"1334","changeEconomy","econPersonalRetro",-0.604538671232149
"1335","efficacyPolCare","generalElectionVote",-7.31650152270595
"1336","effectsEUTerror","likeGove",-10.6165849496792
"1337","euUKRich","echr",-7.82182446285515
"1338","ukCoopTrade","echr",-8.49194448469825
"1339","euRefInterest","euRefCertainty",-27.1275693530406
"1340","efficacyEU","euRefCertainty",-15.6272773322235
"1341","satDemUK","satDemEU",-473.389210137593
"1342","ukipUnited","campaigninfoLeave",-11.2102338445311
"1343","immigEcon","campaigninfoLeave",-6.03709222357793
"1344","al3","echr",-2.83387339468936
"1345","efficacyUnderstand","UKsovereignty",-10.2688669703421
"1346","immigSelf","changeCostLive",-9.58300261014847
"1347","personality_openness","infoSourceInternet",-14.5141618923153
"1348","socialDesScale","al2",-8.60513243687637
"1349","immigSelf","likeUKIP",-3.54792738552169
"1350","ukCoopEuro","euUndermineIdentity",-9.94085394477042
"1351","likeAlanJohnson","euUKRich",-8.84196055559551
"1352","conSupport","euKnow5",-6.52126849365322
"1353","workingStatus","euSources_3",-10.571835413085
"1354","housing","euSources_3",-14.2920436605555
"1355","euRefInterest","likeCameron",-10.5074798357928
"1356","efficacyEU","likeCameron",-41.4996918633806
"1357","immigCon","immigrantsWelfareState",-8.22983498611393
"1358","campaigninfoRemain","immigrantsWelfareState",-8.11984420512454
"1359","gender","likeFarage",-16.8502059461644
"1360","likeCon","euKnow2",-3.50713260579596
"1361","effectsEUNHS","likeFarage",-0.313458923224971
"1362","likeCon","euKnow6",-6.13957609645331
"1363","euLeaveBigBusiness","britainFairShare",-7.162487682137
"1364","immigCon","prefTradeoff",-7.9353419188883
"1365","disability","prevJob",-11.569689226365
"1366","certaintyEUGreen","effectsEUTrade",-6.70485870052835
"1367","lr5","efficacyPolCare",-0.833618290449522
"1368","likeCon","grnUnited",-10.5549021036222
"1369","immigrantsWelfareState","lr3",-2.51110042054097
"1370","UKsovereignty","satDemUK",-3.56464091485395
"1371","likeUKIP","EUIntegrationCon",-8.15840074993321
"1372","polAttention","likeOsborne",-2.25657033807511
"1373","likeCon","likeOsborne",-22.9139097071948
"1374","proConRemain","turkey",-3.36556774063502
"1375","effectsEUNHS","changeImmig",-3.45392358396566
"1376","likeCon","education",-15.9509212556259
"1377","likeUKIP","education",-10.5370436550656
"1378","immigLab","certaintyUKRemain",-2.70246129122461
"1379","gender","britishness",-3.65872098308137
"1380","tuSupport","ukipUnited",-7.84194225316423
"1381","euCloser","euRefCertainty",-1.12136517891486
"1382","studentsMore","friendsEU",-4.90143113773593
"1383","tuSupport","ukCoopTrade",-4.18779514336984
"1384","immigCon","leaveTone",-4.02273526991848
"1385","ukCoopTrade","changeCrime",-5.03719499534054
"1386","immigLD","certaintyUKLeave",-12.2928420279004
"1387","efficacyUnderstand","profile_gross_household",-5.75826196438356
"1388","immigCon","immigContributeTake",-7.42646718442484
"1389","asylumMore","immigContributeTake",-12.2866345767507
"1390","immigCultural","turkey",-1.59212989119624
"1391","education","privatePrimarySchool",-3.79513589381895
"1392","ldUnited","familiesMore",-15.2328678495032
"1393","infoSourceTV","workingStatus",-20.0592034951078
"1394","profile_gross_personal","euCloser",-1.92146206428515
"1395","euSources_2","profile_household_children",-7.43592019018342
"1396","EUIntegrationUKIP","bestOnMII",-5.08859549600311
"1397","lr5","profile_education_age",-6.07895559087228
"1398","euRefInterest","discussPolDays",-6.96450829793503
"1399","profile_education_age","polKnowMay",-9.72952607394291
"1400","effectsEUEcon","euRefExpectation",-4.52919525147445
"1401","personality_extraversion","locus2",-13.8737229201288
"1402","polAttention","lr2",-3.09621148355291
"1403","ukCoopWorkers","familiesMore",-7.42896416875192
"1404","housing","polKnowMiliband",-8.51045754370716
"1405","echr","normEU",-1.41417321479821
"1406","certaintyUKLeave","euKnow1",-5.5512417016289
"1407","workingStatus","gender",-35.8611141842021
"1408","gender","profile_gross_personal",-107.0370107661
"1409","immigrantsWelfareState","profile_newspaper_readership_201",-2.13206317770528
"1410","immigCon","certaintyEULab",-13.9470880140107
"1411","euSources_2","socialIdentityGlobalRemain",-7.64030900683065
"1412","Age","socialIdentityGlobalRemain",-18.2448532263952
"1413","immigGreen","workingStatus",-23.1010232550216
"1414","immigCultural","likeGrn",-8.64383138933408
"1415","europeanness","parentsForeign",-7.84068707974393
"1416","profile_household_size","likeLab",-7.6682565676565
"1417","UKsovereignty","euRefExpectation",-7.81239003509108
"1418","polKnowOsborne","polKnowMay",-10.4952657125323
"1419","polKnowBercow","localTurnoutRetro",-2.68018332515749
"1420","gender","euParlOverRide",-9.66571105943876
"1421","effectsEUNHS","euLeaveVoice",-8.92537863726284
"1422","campaigninfoRemain","satDemEU",-5.08005624285579
"1423","euKnow1","partyMember",-7.03470626737089
"1424","tolUncertain3","partyMember",-4.13032971247048
"1425","UKsovereignty","immigrantsWelfareState",-14.999982289095
"1426","euRefInterest","euMemberJoin",-0.544817109725045
"1427","labUnited","euMore",-10.0836770923779
"1428","tuSupport","ukCoopWorkers",-2.62477628404486
"1429","Age","profile_past_vote_2010",-8.74017154293324
"1430","socialDes_1","polKnowMiliband",-9.78530699192379
"1431","euSources_2","likeCameron",-1.73071440547574
"1432","likeOsborne","pccVote1",-6.18875632980598
"1433","profile_turnout_2015","profile_past_vote_2005",-7.90646023532645
"1434","ldUnited","noneuMore",-11.1555039793238
"1435","immigEcon","benefitsToMigrants",-5.64628962097959
"1436","prevJob","likeFarron",-10.7245328182871
"1437","ukCoopTrade","infoSourcePeople",-4.83873989034691
"1438","Age","UKsovereignty",-8.47427348780184
"1439","likeCameron","socialIdentityGlobalRemain",-9.19748973834794
"1440","likeBoris","campaigninfoLeave",-9.92756679321428
"1441","likeCameron","campaigninfoLeave",-12.9434744129849
"1442","socialDesScale","al4",-18.8995257505339
"1443","certaintyEULD","EUIntegrationLD",-21.4061071964006
"1444","EUIntegrationUKIP","EUIntegrationLD",-15.107526461481
"1445","likeGrn","EUIntegrationLD",-6.3217111926806
"1446","ukipUnited","partyIdEU",-3.28681857573611
"1447","asylumMore","al1",-3.14852350724868
"1448","profile_past_vote_2010","partyId",-8.88386974718378
"1449","efficacyUnderstand","likeGrn",-2.08251234885756
"1450","likeCorbyn","lr4",-13.649952815902
"1451","euKnow6","campaigninfoRemain",-6.02613821475279
"1452","labSupport","effectsEUTerror",-3.36210867735826
"1453","effectsEUEcon","effectsEUTerror",-7.5664378672609
"1454","changeNHS","changeCrime",-8.20969200663058
"1455","certaintyUKRemain","betterDealEU",-6.64348110440733
"1456","efficacyPolCare","betterDealEU",-6.35107609028819
"1457","euPreventWar","betterDealEU",-5.06731634152857
"1458","likeCameron","likeUKIP",-71.8040559846795
"1459","likeCon","likeUKIP",-68.7341708904987
"1460","immigEcon","likeUKIP",-8.22780095576309
"1461","tolUncertain2","socialDes_dk",-9.529801725678
"1462","parliamentSupport","euRefExpectation",-9.84119806085801
"1463","lr3","euRefExpectation",-5.8214191259176
"1464","euKnow6","al4",-4.04038900783053
"1465","labUnited","socialIdentityGlobalLeave",-9.15205179273471
"1466","disability","Age",-9.16019425460763
"1467","tolUncertain1","livedAbroad",-9.55343254075342
"1468","euSources_5","EUMIICategory",-5.5351555844718
"1469","englishness","profile_education_age",-8.6056639699782
"1470","effectsEUFinance","euKnow4",-6.48754403909606
"1471","euLeaveVoice","euKnow5",-4.29046413401647
"1472","effectsEUTrade","EUIntegrationLab",-8.5511953403111
"1473","gender","prefTradeoff",-11.6743884105817
"1474","certaintyUKLeave","prefTradeoff",-6.77835268638228
"1475","bestPM","efficacyPolCare",-8.34617246203925
"1476","al_scale","subjClass",-2.36361853437302
"1477","likeLD","socialIdentityGlobalLeave",-10.9011649415152
"1478","polAttention","bestPM",-14.6232165099427
"1479","socialIdentityGlobalLeave","euSources_5",-16.1369724911629
"1480","education","euSources_5",-3.66392370417907
"1481","euKnow6","languageSkills",-8.22846213504408
"1482","profile_ethnicity","livedAbroad",-10.8275679091298
"1483","euRefInterest","euKnow2",-9.95069499637248
"1484","lr_scale","businessSupport",-0.93809778141258
"1485","euRefExpectation","businessSupport",-5.82281053618408
"1486","personality_conscientiousness","housing",-10.8767029328264
"1487","profile_gross_household","lr4",-9.52407955598574
"1488","satDemEU","changeImmig",-9.21366240455609
"1489","certaintyEUUKIP","changeNHS",-17.4256442553451
"1490","EUIntegrationCon","changeNHS",-6.66493066007024
"1491","al4","livedAbroad",-4.79445423975085
"1492","ukipUnited","euDominance",-20.7868011990013
"1493","conUnited","euDominance",-37.1152705519398
"1494","likeUKIP","euDominance",-19.097276344135
"1495","likeAlanJohnson","euDominance",-6.15763885787419
"1496","profile_gross_household","studentsMore",-3.40519793769636
"1497","partyIdEU","localTurnoutRetro",-5.91838076510248
"1498","euSources_1","immigContributeTake",-10.3835873889075
"1499","effectsEUNHS","immigContributeTake",-6.4328541714749
"1500","effectsEUEcon","al_scale",-2.36103142261345
"1501","germanyFairShare","ldSupport",-6.64789256595577
"1502","euRefInterest","euSources_2",-9.63796195129362
"1503","marital","al4",-7.56550416210303
"1504","labUnited","proConRemain",-9.31130033432783
"1505","EUIntegrationUKIP","proConRemain",-7.59421594259038
"1506","ukCoopTrade","changeEconomy",-11.1036510597733
"1507","effectsEUWorkers","EUIntegrationSelf",-6.59832092440593
"1508","monarch","satDemEU",-9.18460318087546
"1509","personality_agreeableness","profile_turnout_2015",-4.29950538486256
"1510","immigSelf","al3",-5.11661916404591
"1511","ukCoopTrade","immigEcon",-11.2866488145519
"1512","britainFairShare","euLeaveScotIndep",-4.58124499493715
"1513","immigLab","parliamentSupport",-10.3011329979181
"1514","infoSourceTV","socialIdentityGlobalLeave",-3.70891212194329
"1515","blackEquality","RPrivSchnew_dk",-4.39557374883771
"1516","countryOfBirth","RPrivSchnew_dk",-18.2517781399292
"1517","socialDes_none","RPrivSchnew_dk",-6.14514004773082
"1518","selfOccStatus","socialDesScale",-8.65613924869467
"1519","profile_gross_personal","profile_household_children",-24.2949776213945
"1520","gender","blackEquality",-2.54540728613392
"1521","gender","conSupport",-8.570168875528
"1522","socialDes_none","likeBoris",-8.08460835836377
"1523","immigLab","likeGove",-4.13329259645252
"1524","immigSelf","likeCorbyn",-7.71612912207274
"1525","ukipUnited","likeCorbyn",-4.18689514483412
"1526","immigrantsWelfareState","beliefTradeoff",-92.2872294247445
"1527","profile_education_age","infoSourceRadio",-7.31892224129479
"1528","tolUncertain1","effectsEUTrade",-7.70674307184527
"1529","lr2","profile_past_vote_2015",-9.68022903399651
"1530","franceFairShare","euRedTape",-1.72911434518574
"1531","marital","al2",-7.92293501328095
"1532","effectsEUWorkers","al2",-3.75885213410402
"1533","effectsEUNHS","immigrantsWelfareState",-8.91634091662308
"1534","gender","tolUncertain1",-9.74800775245058
"1535","polKnowMiliband","al3",-10.4962953243958
"1536","likeCon","al3",-8.86063043670947
"1537","britishness","euLeaveScotIndep",-9.8918950727184
"1538","europeanness","leaveImpactSelf",-7.09723997036053
"1539","profile_gross_household","profile_household_children",-8.89178036313751
"1540","euSources_1","labUnited",-6.12750487306948
"1541","likeCon","labUnited",-6.8137742023082
"1542","EUIntegrationUKIP","conUnited",-3.87435954715875
"1543","immigUKIP","turkey",-3.23157418928349
"1544","familiesMore","changeEducation",-4.9060022056583
"1545","euSources_1","EUIntegrationUKIP",-20.7147995427695
"1546","certaintyUKLeave","gender",-8.95578578328787
"1547","immigCon","gender",-18.6564498033185
"1548","immigLD","gender",-19.685831267273
"1549","polKnowOsborne","privateSecondarySchool",-8.43087805088317
"1550","certaintyEUGreen","likeLab",-6.7522552932769
"1551","infoSourceTV","euLeaveScotIndep",-5.0686608155047
"1552","conUnited","immigLD",-0.387236781200045
"1553","housing","germanyFairShare",-4.96265273234894
"1554","Age","ukCoopWorkers",-4.55159735232337
"1555","riskTaking","infoSourcePeople",-4.59670611721594
"1556","euKnow2","friendsEU",-4.24625749939423
"1557","euMore","likeOsborne",-12.0146560669837
"1558","effectsEUImmigration","euLawsLevel",-2.31382177877458
"1559","privatePrimarySchool","profile_education_age",-7.9777505822949
"1560","disability","locus1",-9.02750093562099
"1561","tolUncertain1","socialDes_3",-8.07735688883531
"1562","Age","euLawsLevel",-7.82552604809462
"1563","housing","gayEquality",-2.04841220197704
"1564","immigCon","al5",-8.46638353040726
"1565","ldUnited","likeFarage",-19.5228244395112
"1566","likeFarron","likeFarage",-19.4451198417883
"1567","effectsEUTerror","likeFarage",-6.88001173510565
"1568","selfOccStatus","schoolChildrenInHousehold",-9.43886010067376
"1569","likeCon","profile_turnout_2015",-3.04987538050804
"1570","euRefInterest","ukCoopMovement",-5.3796568131238
"1571","lr2","lr1",-6.72218787224483
"1572","socialDes_dk","locus2",-21.5419404922759
"1573","housing","europeanness",-9.94143309173887
"1574","echr","europeanness",-4.28981008558549
"1575","al1","lr2",-11.4800127673607
"1576","infoSourcePeople","leaveImpactSelf",-2.00763568024013
"1577","ukCoopWorkers","likeAlanJohnson",-8.31311328896118
"1578","workingStatus","tolUncertain3",-8.67029298568195
"1579","riskTaking","effectsEUWorkers",-13.8092198158702
"1580","euRedTape","polKnowBercow",-7.13284747487342
"1581","profile_education_age","pccVote1",-6.53554445062582
"1582","effectsEUWorkers","likeBoris",-4.4288218777474
"1583","likeCameron","effectsEUTerror",-1.44284192916894
"1584","labUnited","euUKRich",-7.44269534206251
"1585","certaintyEUGreen","femaleEquality",-8.03035813929455
"1586","likeGrn","al4",-8.53419052398203
"1587","immigrantsWelfareState","al4",-2.55388224128728
"1588","housing","pccTurnout",-9.26388240003598
"1589","tolUncertain1","parentsForeign",-8.01102141292381
"1590","certaintyEUUKIP","gender",-17.8810901469442
"1591","immigLD","effectsEUEcon",-5.5267392800888
"1592","countryOfBirth","pccTurnout",-3.97405986682588
"1593","immigContributeTake","euRefFinal",-6.77234870664597
"1594","gender","profile_gross_household",-16.3742403016877
"1595","effectsEUNHS","leaveTone",-5.18835561545893
"1596","polKnowMiliband","euKnow2",-2.99010427029498
"1597","likeLD","partyIdEU",-15.403861270428
"1598","EUIntegrationLab","partyIdEU",-8.41839431985318
"1599","likeCameron","ukCoopEuro",-9.99034790935275
"1600","euSources_1","certaintyEUUKIP",-8.55663612340504
"1601","selfOccStatusLast","personality_conscientiousness",-30.3731627858906
"1602","Age","immigSelf",-14.328508163464
"1603","immigLab","euRefExpectation",-4.50316655630741
"1604","socialIdentityGlobalLeave","euRefExpectation",-5.84203386493027
"1605","locus2","locus1",-8.93408405735863
"1606","conUnited","immigUKIP",-11.7700348024573
