"","from","to","strength"
"1084","likeBennett","asylumMore",-23.4844359899798
"1085","lr4","satDemUK",-14.6623683710613
"1086","beliefTradeoff","satDemUK",-11.1938584441232
"1087","immigCon","ukipUnited",-0.581434412735689
"1088","ldSupport","satDemEU",-14.5608112743594
"1089","polAttention","UKsovereignty",-11.8575446636942
"1090","euMore","euRefVote",-11.835462088889
"1091","personality_conscientiousness","riskTaking",-8.10903127518304
"1092","profile_turnout_2015","econGenRetro",-12.992610118089
"1093","likeCameron","gayEquality",-9.68489561569186
"1094","ukipUnited","campaigninfoLeave",-9.33089735100202
"1095","ldUnited","euKnow1",-8.21360493520842
"1096","lr5","sickOrElderlyInHousehold",-5.69903281961081
"1097","polAttention","leaveTone",-6.96587318158163
"1098","certaintyUKLeave","effectsEUUnemployment",-7.14196387961692
"1099","al3","benefitsToMigrants",-5.97388752396273
"1100","noDependentsInHousehold","profile_household_size",-14.3886291350245
"1101","polKnowBercow","LDUKIP2015",-3.38427468423686
"1102","bestOnMII","immigUKIP",-8.78708057324729
"1103","partyIdEU","euRefFinal",-2.02777091115331
"1104","immigContributeTake","education",-4.88335440707851
"1105","likeUKIP","euLeaveBigBusiness",-4.45083335003437
"1106","euKnow2","euLawsLevel",-9.85397203237972
"1107","campaigninfoRemain","likeGove",-6.53186645441747
"1108","likeLab","pccTurnout",-2.61494451502404
"1109","lr5","infoSourceInternet",-9.58459104447502
"1110","certaintyEUCon","certaintyEULD",-13.5899018727605
"1111","riskTaking","friendsEU",-21.3600507636938
"1112","profile_education_age","profile_gross_personal",-9.28869711098741
"1113","EUIntegrationSelf","gayEquality",-10.4164316272045
"1114","ldUnited","euRedTape",-7.4927089415778
"1115","likeCameron","changeEducation",-9.52301858913233
"1116","gayEquality","personality_conscientiousness",-6.36132646376245
"1117","gender","monarch",-8.79574156335457
"1118","likeCameron","monarch",-32.6358244992716
"1119","EUIntegrationSelf","monarch",-14.3776368255749
"1120","infoSourceRadio","infoSourcePaper",-5.74029148213322
"1121","likeGrn","lr5",-13.1633763517166
"1122","partyId","LDUKIP2015",-18.9025022099682
"1123","partyIdEU","LDUKIP2015",-10.0572203095902
"1124","gender","likeBoris",-5.18738353152912
"1125","ukCoopWorkers","partyIdEU",-7.24004431599042
"1126","euMore","turkey",-4.70221586713433
"1127","studentsMore","euCloser",-7.79617567275818
"1128","lr1","ukCoopTrade",-7.38030836274038
"1129","ns_sec_analytic","profile_education_age",-29.3220395682174
"1130","polKnowMay","profile_education_age",-5.09723796907747
"1131","certaintyEUGreen","effectsEUTrade",-5.48649799331088
"1132","languageSkills","localTurnoutRetro",-14.5779953387864
"1133","prevJob","sickOrElderlyInHousehold",-9.70229624546346
"1134","euRedTape","changeImmig",-11.2524954649061
"1135","locus1","changeCostLive",-6.91281425972647
"1136","socialDes_dk","personality_neuroticism",-4.90860950889328
"1137","disability","personality_neuroticism",-7.97663353642747
"1138","euSources_4","euRefInterest",-13.5093886039458
"1139","likeOsborne","conUnited",-8.6833028893052
"1140","gender","conUnited",-7.51937638920026
"1141","euSources_2","euSources_3",-21.8536315176511
"1142","infoSourcePaper","euSources_3",-10.4782776252487
"1143","immigCultural","europeanness",-10.7273735216222
"1144","labSupport","EUIntegrationLD",-8.06528679481744
"1145","euMore","beliefTradeoff",-8.62430641098217
"1146","education","livedAbroad",-2.47242289887458
"1147","euUndermineIdentity","certaintyUKRemain",-2.77057885301747
"1148","gender","studentsMore",-9.31949900880863
"1149","euRefInterest","leaveImpactBritain",-15.2621250006123
"1150","tolUncertain2","partyMember",-1.60785724310972
"1151","likeAlanJohnson","localTurnoutRetro",-4.07816086672938
"1152","marital","satDemEng",-10.5390442085854
"1153","Age","euMIISmall",-18.1087017538557
"1154","familiesMore","childBenefitsRepatriate",-9.44056028630894
"1155","socialDesScale","personality_neuroticism",-12.352566057154
"1156","certaintyEUUKIP","bestOnMII",-1.6017378686247
"1157","lr_scale","ukCoopWorkers",-12.5781630206911
"1158","ldUnited","euKnow6",-7.54974087841765
"1159","studentsMore","euKnow5",-11.8947327305414
"1160","immigGreen","ldUnited",-3.94433227471291
"1161","changeEconomy","changeCostLive",-16.6712115939699
"1162","profile_household_size","socialDes_2",-3.09756293538601
"1163","al4","profile_religion",-7.08904700121275
"1164","certaintyEULab","immigGreen",-9.65021159369462
"1165","regSatisfaction","personality_agreeableness",-7.19307223384567
"1166","EUIntegrationSelf","euPreventWar",-17.8055655444196
"1167","edlevel","Age",-3.97472283297247
"1168","immigLab","certaintyEUGreen",-12.7280511702211
"1169","prefTradeoff","socialDes_dk",-4.62650261796671
"1170","al2","gender",-20.2605865722171
"1171","immigContributeTake","gender",-6.5337538958488
"1172","immigrantsWelfareState","campaigninfoLeave",-11.3490511464743
"1173","labUnited","proConRemain",-13.2316123696964
"1174","workingStatus","disability",-10.9342319426923
"1175","monarch","likeLD",-6.92198381715025
"1176","immigSelf","likeLD",-8.23936786572085
"1177","postalapply","pccTurnout",-11.8922367098012
"1178","partyId","socialIdentityGlobalRemain",-2.87597268642639
"1179","changeEconomy","certaintyUKRemain",-8.64170613866736
"1180","effectsEUNHS","euRefExpectation",-2.55817373046011
"1181","EUIntegrationLab","euLawsLevel",-11.6644515400412
"1182","ukCoopMovement","euLawsLevel",-12.3868164386877
"1183","leaveImpactBritain","euLeaveScotIndep",-7.92022669120161
"1184","Age","normEU",-35.355044330654
"1185","infoSourcePaper","riskTaking",-8.5291117799361
"1186","profile_turnout_2015","riskTaking",-30.657207988992
"1187","likeCameron","euPreventWar",-21.5557947845464
"1188","lr1","euPreventWar",-7.91575737433232
"1189","immigLab","franceFairShare",-1.79805016360842
"1190","effectsEUWorkers","euRedTape",-1.33527852516727
"1191","likeBennett","likeAlanJohnson",-14.3650988809932
"1192","satDemEng","headHouseholdPast",-22.0655720481582
"1193","satDemUK","headHouseholdPast",-8.44916617731906
"1194","al4","profile_religion_denom",-1.59536601531909
"1195","infoSourcePeople","workingStatus",-11.7238886015384
"1196","profile_education_age","normEU",-2.65789041879361
"1197","gender","edlevel",-16.0777312288155
"1198","polKnowOsborne","polKnowMay",-9.68149554868887
"1199","immigEcon","ukCoopMovement",-15.0001856738863
"1200","al1","infoSourcePaper",-3.3450099288184
"1201","ukipUnited","euKnow4",-2.49252106752556
"1202","likeAlanJohnson","Age",-3.64547315757227
"1203","euKnow1","efficacyUnderstand",-1.36714202690746
"1204","immigrantsWelfareState","prefTradeoff",-16.2528959070469
"1205","asylumMore","prefTradeoff",-5.43220318434578
"1206","euPreventWar","campaigninfoRemain",-6.0499257767915
"1207","labSupport","immigLab",-16.6521187589788
"1208","al1","likeBoris",-7.78916920421398
"1209","likeGrn","LDUKIP2015",-5.16821278156362
"1210","lr_scale","likeCorbyn",-19.4079551352497
"1211","immigGreen","EUIntegrationGreen",-12.1320795436659
"1212","lr5","immigrantsWelfareState",-5.9030713251459
"1213","likeCon","immigrantsWelfareState",-19.8424233303422
"1214","EUIntegrationCon","immigrantsWelfareState",-2.80973868588535
"1215","ns_sec_analytic","riskTaking",-9.85228419390205
"1216","tuSupport","ukCoopWorkers",-11.4271358323103
"1217","echr","britainFairShare",-9.50273263239797
"1218","likeLab","euKnow6",-0.240823208313486
"1219","immigEcon","euKnow6",-19.4114624182412
"1220","euMore","UKsovereignty",-18.3523177298421
"1221","likeAlanJohnson","discussPolDays",-10.0386234426933
"1222","certaintyEUGreen","likeLab",-14.890925769565
"1223","partyMember","livedAbroad",-18.0655061298917
"1224","effectsEUTerror","changeCostLive",-4.36160094472598
"1225","infoSourcePaper","partyIdEU",-7.1647740574399
"1226","education","friendsEU",-11.9029779107505
"1227","socialIdentityGlobalLeave","effectsEUNHS",-2.99096603983526
"1228","germanyFairShare","disability",-1.23174736327383
"1229","gender","polKnowMiliband",-6.10148501261665
"1230","postalapply","euRefCertainty",-10.3732302120552
"1231","friendsEU","profile_gross_household",-4.69512385482631
"1232","gender","profile_gross_household",-8.30447207228826
"1233","euKnow2","profile_past_vote_2005",-6.08257279019381
"1234","blackEquality","profile_ethnicity",-7.3725274904773
"1235","partyMember","languageSkills",-4.7495106526062
"1236","cabinetSupport","immigLab",-10.7653457732686
"1237","familiesMore","benefitsToMigrants",-7.91713282884666
"1238","al2","ns_sec_analytic",-6.22696392029866
"1239","europeanness","housing",-22.8996281252621
"1240","certaintyEULD","tolUncertain2",-9.00392227205884
"1241","effectsEUNHS","proConLeave",-2.51210418708615
"1242","gayEquality","euLeaveBigBusiness",-12.7595042987987
"1243","conSupport","polAttention",-5.46851912565762
"1244","immigCon","likeGrn",-9.50067089552431
"1245","immigCon","conUnited",-5.55873683485606
"1246","immigLD","conUnited",-30.4416544415935
"1247","likeLab","satDemUK",-5.59610718742624
"1248","likeCon","satDemUK",-13.3394257343734
"1249","infoSourceInternet","euSources_99",-9.31566200364182
"1250","EUIntegrationSelf","EUMIICategory",-7.84008651442491
"1251","euLeaveBigBusiness","effectsEUFinance",-5.35570184878088
"1252","UKsovereignty","profile_education_age",-1.26128674238407
"1253","profile_ethnicity","profile_religion_denom",-15.3401694464646
"1254","Age","tolUncertain1",-33.1877212444933
"1255","Age","profile_household_children",-30.7456579755626
"1256","certaintyEULab","infoSourceInternet",-6.37491897213204
"1257","friendsEU","country",-8.19661366471837
"1258","immigCultural","al2",-11.1127351230107
"1259","euMore","al2",-11.1923531633029
"1260","likeCon","UKsovereignty",-15.3330773200405
"1261","polKnowOsborne","socialDes_1",-12.5618787092767
"1262","postalapply","workingStatus",-8.25548193397663
"1263","partyIdEU","subjClass",-1.88791964165739
"1264","EUIntegrationGreen","likeGrn",-4.84479961642501
"1265","efficacyPolCare","immigrantsWelfareState",-7.5911909542574
"1266","euRefVote","leaveImpactBritain",-5.38065363671103
"1267","immigSelf","noneuMore",-11.874200975315
"1268","europeanness","noneuMore",-1.85774751754616
"1269","likeOsborne","proConRemain",-9.10030792210091
"1270","satDemUK","personality_openness",-5.67744147803751
"1271","immigrantsWelfareState","likeFarage",-7.84063190443158
"1272","likeCorbyn","likeFarage",-21.4174548028059
"1273","campaigninfoRemain","normEU",-6.22109257213924
"1274","immigCultural","euMemberJoin",-9.10826951853414
"1275","euUKRich","euMemberJoin",-9.46561568554989
"1276","euRefVote","socialIdentityGlobalLeave",-3.64850412805208
"1277","leaveImpactBritain","remainTone",-3.03461421906923
"1278","changeEconomy","betterDealEU",-5.21556493609751
"1279","immigCon","euMore",-11.2617523498575
"1280","immigCon","euRefVote",-3.51881666121699
"1281","EUIntegrationLab","likeLab",-9.26609255980475
"1282","likeGrn","immigCultural",-3.35990381507236
"1283","immigSelf","effectsEUUnemployment",-12.1688231700982
"1284","changeCrime","effectsEUUnemployment",-5.71540012504647
"1285","lr4","locus1",-5.51561101688094
"1286","education","personality_agreeableness",-7.1188890935482
"1287","likeCon","euRefInterest",-7.80028234559268
"1288","likeFarron","likeGrn",-7.89607650975449
"1289","likeAlanJohnson","al5",-7.95052985398615
"1290","labSupport","immigLD",-11.5046910217734
"1291","immigLD","likeAlanJohnson",-9.49567551781183
"1292","personality_extraversion","gender",-5.31811215749894
"1293","proConRemain","effectsEUImmigration",-3.6382806387428
"1294","certaintyUKRemain","blackEquality",-4.93643055372559
"1295","immigrantsWelfareState","blackEquality",-1.835284788016
"1296","likeAlanJohnson","immigEcon",-3.12966157805204
"1297","lr5","al2",-5.75044652133965
"1298","immigGreen","al4",-1.32799667502604
"1299","selfOccStatusLast","housing",-24.4448601182594
"1300","ukCoopTrade","campaigninfoLeave",-4.24216245233401
"1301","certaintyEUUKIP","likeFarage",-7.21268448175942
"1302","likeCorbyn","partyMember",-2.63326518374697
"1303","infoSourceInternet","gender",-18.7881326101387
"1304","infoSourcePeople","gender",-13.8252415250927
"1305","al3","infoSourceTV",-2.62946874294448
"1306","euKnow1","education",-2.86451316207422
"1307","al2","infoSourceRadio",-7.12840715758102
"1308","euLeaveVoice","euUKRich",-3.99415039936503
"1309","cabinetSupport","euPreventWar",-4.01219144214519
"1310","likeCon","asylumMore",-25.7797535265199
"1311","asylumMore","likeCorbyn",-85.4023836676006
"1312","likeOsborne","efficacyUnderstand",-8.45495401894186
"1313","euKnow6","franceFairShare",-5.09894212165818
"1314","parliamentSupport","changeCrime",-5.0301795639898
"1315","immigLab","socialIdentityGlobalRemain",-7.2774989808604
"1316","euDominance","euMIISmall",-8.65953672284377
"1317","infoSourcePaper","profile_newspaper_readership_201",-8.4265704665595
"1318","pccVote1","LDUKIP2015",-6.84929717554201
"1319","al1","englishness",-3.88510784559912
"1320","infoSourceTV","euLeaveScotIndep",-6.22008054384605
"1321","immigCultural","changeImmig",-10.7266910435737
"1322","likeOsborne","privateSecondarySchool",-2.46664208868447
"1323","euParlOverRide","euMemberJoin",-4.20415354543547
"1324","britishness","profile_turnout_2015",-5.8675542520391
"1325","personality_conscientiousness","housing",-13.6316253088771
"1326","housing","Age",-50.2837991747656
"1327","education","Age",-6.64003939154645
"1328","al4","housing",-7.00853264640318
"1329","likeLab","housing",-6.56494831878081
"1330","immigCon","socialIdentityGlobalLeave",-3.30295716073306
"1331","certaintyEUUKIP","euGovtLeaflet",-10.2047811886432
"1332","EUIntegrationCon","likeFarron",-6.04941060328019
"1333","certaintyEULab","likeFarron",-8.98866422753599
"1334","schoolChildrenInHousehold","changeEducation",-7.97299397328061
"1335","polAttention","monarch",-1.75814878437177
"1336","likeCameron","effectsEUEcon",-9.78425531831454
"1337","immigCultural","EUIntegrationSelf",-15.9860281795955
"1338","likeGove","likeLD",-4.5616237939339
"1339","bestPM","likeLD",-9.63738881715835
"1340","al_scale","franceFairShare",-4.71847258895468
"1341","europeanness","betterDealEU",-1.71257683547447
"1342","certaintyUKRemain","betterDealEU",-6.23937044593731
"1343","euRefInterest","immigUKIP",-5.37889127558901
"1344","parliamentSupport","certaintyUKLeave",-4.10579380910076
"1345","likeAlanJohnson","euUKRich",-3.45374896063004
"1346","gender","germanyFairShare",-6.34333469786634
"1347","changeImmig","personality_openness",-6.34175680085718
"1348","partyMember","pccTurnout",-6.60358882084893
"1349","asylumMore","likeUKIP",-2.45817414596968
"1350","euPreventWar","leaveImpactSelf",-9.173962186067
"1351","polAttention","efficacyEU",-3.213905663476
"1352","labSupport","immigCon",-8.73651367790262
"1353","euKnow6","euKnow4",-3.99428690744662
"1354","euKnow2","polKnowBercow",-3.60701390397571
"1355","infoSourceInternet","satDemUK",-7.91276808634848
"1356","gender","socialDes_dk",-12.0917314184835
"1357","certaintyUKRemain","socialDes_dk",-7.58475500149825
"1358","lr1","bestOnMII",-3.6247653846749
"1359","likeGrn","gender",-13.474088837183
"1360","immigGreen","immigUKIP",-18.8668045877894
"1361","likeLab","subjClass",-5.58256776884355
"1362","likeCameron","likeUKIP",-30.4859119915091
"1363","likeCon","likeUKIP",-30.8060164311046
"1364","profile_turnout_2015","profile_household_children",-5.10479421019045
"1365","euDominance","efficacyEU",-8.28970743751051
"1366","immigLab","euSources_4",-12.0360954009138
"1367","disability","locus2",-6.90001268900323
"1368","housing","tolUncertain1",-5.13064768802542
"1369","profile_turnout_2015","friendsEU",-11.509816756628
"1370","friendsEU","livedAbroad",-118.131437674712
"1371","locus1","friendsEU",-11.3127117679273
"1372","euSources_5","friendsEU",-3.85549545706363
"1373","workingStatus","likeBoris",-7.42208891805421
"1374","leaveImpactBritain","effectsEUTerror",-5.5940955773076
"1375","euUndermineIdentity","ukCoopTrade",-5.97298556447913
"1376","ukCoopMovement","euLeaveVoice",-5.24475375053953
"1377","tolUncertain2","profile_education_age",-8.12443142288521
"1378","al5","europeanness",-4.63808679058457
"1379","satDemUK","euSources_1",-1.79918671760834
"1380","euKnow6","pccVote1",-5.70636108519648
"1381","benefitsToMigrants","socialDes_dk",-7.2511905135791
"1382","ldSupport","ldUnited",-11.6257025487857
"1383","riskTaking","personality_neuroticism",-54.0365221388693
"1384","riskTaking","locus1",-7.4894829113955
"1385","subjClass","LDUKIP2015",-11.8750636833441
"1386","tolUncertain3","profile_past_vote_2005",-5.4634432098992
"1387","immigGreen","likeCameron",-14.1681168355881
"1388","euRefInterest","leaveImpactSelf",-12.095446680185
"1389","lr_scale","femaleEquality",-6.74188056111598
"1390","changeImmig","remainTone",-13.8050193984391
"1391","lr_scale","blackEquality",-15.21398794161
"1392","lr2","blackEquality",-11.4039568640937
"1393","euKnow2","profile_turnout_2015",-10.9369695547654
"1394","personality_agreeableness","profile_turnout_2015",-8.01642217691679
"1395","housing","headHouseholdPast",-2.84263725197206
"1396","certaintyUKRemain","campaigninfoRemain",-3.99423523931546
"1397","likeCameron","LDUKIP2015",-11.88226337584
"1398","gayEquality","marital",-5.95796277796762
"1399","euKnow2","euSources_3",-2.79854353644623
"1400","euMore","socialDes_dk",-13.3499518361614
"1401","lr1","echr",-9.22080648518477
"1402","EUIntegrationGreen","europeanness",-3.89370237151525
"1403","euParlOverRide","education",-5.96048136028003
"1404","certaintyUKLeave","euRefExpectation",-4.09757556829572
"1405","englishness","languageSkills",-21.7609606040346
"1406","immigEcon","euKnow1",-6.41376959825993
"1407","ldSupport","ukCoopMovement",-1.28790951834708
"1408","childBenefitsRepatriate","ukCoopEuro",-5.85277191228306
"1409","changeCrime","changeNHS",-5.88994049954636
"1410","effectsEUTrade","campaigninfoLeave",-3.89030829011335
"1411","ukCoopMovement","euCloser",-1.91213256290484
"1412","euKnow2","britainFairShare",-2.66245388407242
"1413","euMore","britainFairShare",-4.2389132547778
"1414","partyId","profile_newspaper_readership_201",-1.45687216624901
"1415","polKnowOsborne","profile_newspaper_readership_201",-20.2853721012143
"1416","EUIntegrationSelf","ukCoopWorkers",-4.98030850449413
"1417","euRefTurnout","EUMIICategory",-9.93810482813933
"1418","euDominance","likeGove",-4.16301546577961
"1419","socialDes_3","socialDes_1",-5.4046337593843
"1420","ukCoopMovement","ukCoopCAP",-6.21178781312574
"1421","efficacyEU","ukCoopCAP",-3.95933756307659
"1422","preschoolChildrenInHousehold","schoolChildrenInHousehold",-7.85873901107982
"1423","likeBennett","profile_past_vote_2005",-7.46369251882788
"1424","lr2","gender",-4.08826621472508
"1425","certaintyEUUKIP","polKnowMay",-5.92137922280926
"1426","noneuMore","changeCostLive",-3.05027882724971
"1427","likeFarron","britishness",-7.74312776252555
"1428","education","germanyFairShare",-4.71546970837426
"1429","europeanness","proConRemain",-3.85975226641312
"1430","immigContributeTake","proConRemain",-12.4215931565905
"1431","EUIntegrationUKIP","partyIdEU",-4.2114263408821
"1432","profile_newspaper_readership_201","likeLD",-3.38846252860094
"1433","certaintyEUUKIP","euMemberJoin",-1.93753983260103
"1434","likeAlanJohnson","changeCostLive",-10.2092287931328
"1435","changeEconomy","profile_turnout_2015",-3.29854079593125
"1436","changeEconomy","disability",-1.35442938445158
"1437","discussPolDays","euSources_111",-19.347054659022
"1438","euSources_5","euSources_111",-5.74157186632056
"1439","euCloser","euLeaveBigBusiness",-3.09402183487146
"1440","certaintyEULab","labUnited",-17.0410967152102
"1441","certaintyEUUKIP","labUnited",-9.97943968608979
"1442","ukCoopMovement","euParlOverRide",-0.589004108746849
"1443","al5","al4",-7.89545126249413
"1444","ukCoopTrade","immigUKIP",-3.65368700165982
"1445","discussPolDays","partyContact1",-4.17974441779324
"1446","euKnow1","euRefFinal",-1.51613113767326
"1447","immigContributeTake","euRefFinal",-4.05376012199031
"1448","satDemEU","turkey",-6.01839310961623
"1449","effectsEUEcon","leaveTone",-1.4154240111111
"1450","immigrantsWelfareState","britishness",-4.862171282075
"1451","likeFarron","workingStatus",-9.27746721009316
"1452","likeOsborne","changeNHS",-6.48281525805032
"1453","lr3","immigEcon",-4.80433691345206
"1454","profile_gross_household","profile_religion",-7.9181784655957
"1455","selfOccStatusLast","profile_ethnicity",-4.44781834732203
"1456","likeFarage","satDemUK",-13.6248469642396
"1457","tuSupport","proConLeave",-5.37466931881318
"1458","euKnow5","euKnow3",-5.34457800327709
"1459","ldUnited","likeCameron",-8.09675469149079
"1460","familiesMore","socialIdentityGlobalRemain",-2.47940466437103
"1461","grnUnited","conUnited",-11.9348230337418
"1462","ldSupport","EUIntegrationGreen",-5.05648393449883
"1463","labUnited","leaveImpactSelf",-7.83914137429565
"1464","discussPolDays","education",-5.08642300502288
"1465","immigLD","lr2",-5.85142194273794
"1466","gender","effectsEUTerror",-6.11986083991724
"1467","parliamentSupport","efficacyPolCare",-3.91434366920748
"1468","immigCultural","euSources_4",-3.21895015289647
"1469","certaintyEUUKIP","al2",-4.3952983906629
"1470","ukCoopCAP","turkey",-4.94733675551106
"1471","likeFarron","ukipUnited",-7.65673991071344
"1472","changeEconomy","ukipUnited",-5.801448193135
"1473","euLawsLevel","leaveImpactBritain",-1.2177070780981
"1474","euPreventWar","satDemEU",-5.31312434663869
"1475","partyId","likeFarage",-7.3641787576762
"1476","likeAlanJohnson","likeFarage",-10.6585870663657
"1477","euUKRich","likeFarage",-6.44640151490057
"1478","immigGreen","labUnited",-15.2426216810554
"1479","ldUnited","franceFairShare",-11.4037379488946
"1480","efficacyPolCare","franceFairShare",-9.48966349369402
"1481","EUIntegrationLD","likeLD",-8.58739548153972
"1482","certaintyEUUKIP","effectsEUImmigration",-10.227167845811
"1483","euUndermineIdentity","euRedTape",-7.97985158241499
"1484","euUKRich","euRedTape",-7.83457536686819
"1485","euSources_4","euSources_2",-27.9501275605858
"1486","infoSourceInternet","euSources_2",-21.5135831000398
"1487","education","profile_newspaper_readership_201",-5.78928023345179
"1488","ns_sec_analytic","profile_newspaper_readership_201",-7.20093088229078
"1489","EUIntegrationLab","profile_gross_household",-3.67894958790748
"1490","changeCrime","edlevel",-5.59322783975404
"1491","al1","monarch",-9.49313551237719
"1492","conSupport","euRefInterest",-3.10638427983486
"1493","infoSourceInternet","efficacyUnderstand",-5.93057237325775
"1494","parliamentSupport","al_scale",-4.62893502852057
"1495","euMemberJoin","turkey",-8.38751256794239
"1496","prefTradeoff","personality_openness",-5.15693252571509
"1497","immigLab","certaintyEULD",-14.7889195601938
"1498","EUIntegrationUKIP","euKnow2",-6.11923674843365
"1499","likeAlanJohnson","euKnow2",-7.45559898505417
"1500","EUIntegrationSelf","benefitsToMigrants",-3.94485811750292
"1501","tuSupport","euKnow4",-2.40750303932418
"1502","europeanness","friendsEU",-5.89427524631219
"1503","al4","partyContact1",-0.838570169253671
"1504","britishness","languageSkills",-8.13195504136775
"1505","likeCon","likeGove",-7.72573990978526
"1506","euRefVote","likeGove",-1.31125135693037
"1507","housing","subjClass",-6.17309148128879
"1508","immigCon","EUIntegrationCon",-3.39717091432067
"1509","polAttention","likeGove",-3.23245049367324
"1510","al3","al5",-3.97616084287893
"1511","certaintyEUCon","polAttention",-4.74510231063687
"1512","ldUnited","polAttention",-5.05415200004063
"1513","likeOsborne","al_scale",-1.67982438566651
"1514","lr3","al_scale",-7.04264495618372
"1515","lr_scale","al_scale",-35.2651554208569
"1516","lr5","al_scale",-3.40599433840725
"1517","polKnowBercow","countryOfBirth",-11.2518731703813
"1518","cabinetSupport","lr1",-8.56856917978348
"1519","al4","selfOccStatus",-4.75835363775695
"1520","euUKRich","campaigninfoLeave",-4.27865123996253
"1521","efficacyEU","campaigninfoLeave",-11.5280230624112
"1522","ukCoopMovement","immigContributeTake",-2.84731807558637
"1523","likeFarage","bestPM",-3.78007087974038
"1524","personality_extraversion","femaleEquality",-5.31666238670914
"1525","changeCostLive","effectsEUFinance",-7.10411529291287
"1526","likeCon","polAttention",-7.62931427609692
"1527","tuSupport","asylumMore",-4.24635443618536
"1528","immigGreen","asylumMore",-9.06498106714935
"1529","partyId","pccVote1",-4.83653164742827
"1530","certaintyEUCon","certaintyUKRemain",-1.56402346771301
"1531","asylumMore","bestOnMII",-1.83755867756736
"1532","conSupport","immigEcon",-6.48362462835757
"1533","euKnow5","infoSourcePaper",-1.63512371328852
"1534","euLeaveVoice","europeanness",-0.454297994319859
"1535","EUIntegrationGreen","changeEducation",-4.35759093977777
"1536","lr1","efficacyPolCare",-13.1845389561513
"1537","certaintyEUGreen","certaintyUKLeave",-2.93030004990214
"1538","personality_extraversion","beliefTradeoff",-5.04758678796043
"1539","immigrantsWelfareState","effectsEUNHS",-2.90495816848488
"1540","familiesMore","euGovtLeaflet",-5.3682046911199
"1541","EUIntegrationCon","lr_scale",-5.07094351476917
"1542","likeLab","beliefTradeoff",-4.88749373787959
"1543","profile_turnout_2015","profile_gross_household",-10.1433180056574
"1544","likeCorbyn","al2",-1.39272599374726
"1545","EUIntegrationLab","likeCon",-2.93298087393669
"1546","likeCorbyn","prefTradeoff",-9.39776960896597
"1547","likeCon","countryOfBirth",-3.81456725653061
"1548","euSources_3","bestPM",-7.2778647913874
"1549","ldUnited","efficacyUnderstand",-3.78839283533216
"1550","certaintyEUCon","immigLD",-5.73356695834264
"1551","britainFairShare","euLeaveScotIndep",-3.15376393713814
"1552","satDemUK","euLeaveScotIndep",-6.33198847208405
"1553","tuSupport","lr_scale",-3.80386896203891
"1554","euUndermineIdentity","al4",-2.85503665143915
"1555","conUnited","immigUKIP",-4.49591826844608
"1556","pccVote1","satDemEng",-2.03071689553872
"1557","effectsEUEcon","likeFarage",-4.9223425553555
"1558","al1","socialDesScale",-4.12246957406205
"1559","ldSupport","familiesMore",-7.79269388040848
"1560","effectsEUTrade","effectsEUNHS",-3.0217589847216
"1561","certaintyEUUKIP","euRefTurnout",-4.03624421255518
"1562","immigGreen","bestPM",-8.5167515044177
"1563","euRefInterest","EUIntegrationSelf",-6.74239427984867
"1564","likeLab","campaigninfoRemain",-4.85004399086756
"1565","infoSourceInternet","al4",-7.41500425968115
"1566","immigLD","likeBennett",-3.01357170531082
"1567","likeFarron","bestPM",-8.56721277947872
"1568","partyId","personality_openness",-7.44561407826404
"1569","leaveImpactSelf","effectsEUImmigration",-2.28096740173714
"1570","changeEconomy","workingStatus",-5.62781347109558
"1571","likeCorbyn","euUndermineIdentity",-5.88216828717486
"1572","EUIntegrationUKIP","immigUKIP",-6.99827847557935
"1573","workingStatus","localTurnoutRetro",-6.01172030785983
"1574","immigrantsWelfareState","localTurnoutRetro",-6.45599524923728
"1575","germanyFairShare","likeLD",-2.53397288095402
"1576","likeFarron","personality_neuroticism",-1.975252061844
"1577","likeAlanJohnson","personality_agreeableness",-3.70278866145964
"1578","gender","noneuMore",-6.86941105848746
"1579","likeCorbyn","infoSourceInternet",-4.49701984915555
"1580","leaveImpactSelf","euLeaveBigBusiness",-3.32102316149576
"1581","beliefTradeoff","certaintyUKLeave",-3.62353262432953
"1582","noDependentsInHousehold","marital",-5.39132005879765
"1583","immigCon","euParlOverRide",-1.65851221026332
"1584","immigLab","conUnited",-6.78719841116526
"1585","al5","prefTradeoff",-3.0084751674849
"1586","immigLab","euKnow6",-1.74564283111977
"1587","socialDes_1","profile_religion_denom",-5.41053803524846
"1588","workingStatus","franceFairShare",-7.44388066634565
"1589","euUKRich","franceFairShare",-4.5205965503319
"1590","ldSupport","al2",-4.4044372076205
"1591","changeCrime","euRefExpectation",-5.10503556404728
"1592","euRefInterest","prefTradeoff",-2.11652729149955
"1593","immigGreen","normEU",-3.13204892571957
"1594","euKnow5","regSatisfaction",-3.85520354041455
"1595","partyId","partyMember",-9.63550414734618
"1596","lr2","riskTaking",-9.18564251109729
"1597","ldUnited","changeEconomy",-4.43275458858989
"1598","likeLD","pccTurnout",-6.02101292164934
"1599","EUIntegrationSelf","euUKRich",-5.24921587157769
"1600","ukCoopCAP","effectsEUFinance",-5.40904615230374
"1601","satDemEU","effectsEUFinance",-6.63754845984749
"1602","likeCorbyn","infoSourcePaper",-12.8279356428457
"1603","monarch","infoSourcePaper",-9.19354427851249
"1604","EUIntegrationCon","euRefVote",-7.97241968096478
"1605","efficacyEU","euRefVote",-3.47898058152123
"1606","englishness","edlevel",-3.97568664465143
