"","from","to","strength"
"1084","al4","satDemEng",-5.8893315166506
"1085","tuSupport","franceFairShare",-3.26195694595663
"1086","infoSourceInternet","disability",-6.62681260861518
"1087","lr_scale","tolUncertain1",-15.6850994652068
"1088","remainTone","leaveTone",-14.9437079374657
"1089","EUIntegrationSelf","leaveTone",-12.7041760109132
"1090","lr4","locus1",-4.971926005157
"1091","monarch","likeLD",-18.0975446846151
"1092","immigContributeTake","likeLD",-3.58271478449024
"1093","certaintyEUGreen","bestOnMII",-4.15319374599858
"1094","likeBennett","profile_past_vote_2005",-1.92681949389589
"1095","likeGove","immigUKIP",-21.4766336055272
"1096","immigSelf","immigUKIP",-17.663747225959
"1097","efficacyUnderstand","immigUKIP",-9.66764496541327
"1098","likeCameron","certaintyEUCon",-29.3696791602024
"1099","efficacyPolCare","EUIntegrationUKIP",-12.8202503399698
"1100","efficacyPolCare","changeCostLive",-15.1130557360138
"1101","likeCorbyn","changeCostLive",-14.3253264718378
"1102","EUIntegrationSelf","britishness",-6.26876605180951
"1103","disability","sickOrElderlyInHousehold",-13.8943184603383
"1104","effectsEUEcon","changeEconomy",-15.4213124569642
"1105","euDominance","partyContact1",-18.3129384883287
"1106","leaveImpactBritain","likeBoris",-8.14186266182332
"1107","euSources_3","euRefInterest",-2.43780342578793
"1108","likeFarage","profile_newspaper_readership_201",-9.8793696817811
"1109","gender","effectsEUUnemployment",-8.85806256040087
"1110","prevJob","preschoolChildrenInHousehold",-21.5308819014925
"1111","gender","asylumMore",-27.9115641089138
"1112","gender","turkey",-13.4008028675325
"1113","parliamentSupport","socialIdentityGlobalLeave",-6.88998254676881
"1114","cabinetSupport","certaintyEUUKIP",-20.745463046268
"1115","polKnowBercow","localTurnoutRetro",-6.05458943493613
"1116","infoSourceInternet","leaveImpactSelf",-2.88054349856066
"1117","infoSourceInternet","euSources_99",-13.1689636891867
"1118","Age","ukCoopMovement",-3.57210539826701
"1119","asylumMore","studentsMore",-13.943727540176
"1120","likeGrn","likeUKIP",-47.2568834929352
"1121","likeCorbyn","likeUKIP",-14.0633848176803
"1122","polAttention","euRefTurnout",-7.54067937636864
"1123","efficacyEU","riskTaking",-5.03524945688969
"1124","efficacyEU","al4",-6.85183744152891
"1125","euKnow6","euKnow4",-15.1239257549951
"1126","ukCoopWorkers","partyIdEU",-7.22764852630917
"1127","ldSupport","EUIntegrationGreen",-4.28008465611492
"1128","euKnow4","euRefFinal",-7.02808999989156
"1129","changeEducation","betterDealEU",-3.29773216632202
"1130","euCloser","echr",-5.48323898328817
"1131","ukCoopMovement","immigContributeTake",-6.65379602497524
"1132","likeCameron","femaleEquality",-3.98346693669555
"1133","socialDes_dk","profile_turnout_2015",-18.7286939163577
"1134","countryOfBirth","profile_turnout_2015",-16.2027505070342
"1135","locus1","profile_ethnicity",-11.802968373122
"1136","likeUKIP","UKsovereignty",-7.22333925499697
"1137","tolUncertain2","personality_openness",-10.4640916687003
"1138","pccTurnout","RPrivSchnew_dk",-8.56122893091742
"1139","euMemberJoin","euKnow2",-20.6254419055767
"1140","immigrantsWelfareState","euKnow2",-4.90399084227465
"1141","euSources_2","polKnowMiliband",-7.23851495249801
"1142","EUIntegrationGreen","europeanness",-8.18634157278211
"1143","prevJob","infoSourcePeople",-3.12449607436974
"1144","discussPolDays","immigEcon",-7.2529238436473
"1145","selfOccStatus","schoolChildrenInHousehold",-15.0617934196227
"1146","satDemEng","changeEducation",-0.644686335035658
"1147","euRefFinal","euRefExpectation",-9.9101147120964
"1148","euKnow2","polKnowBercow",-2.13811567628727
"1149","Age","UKsovereignty",-15.5002721821274
"1150","gender","likeGrn",-13.8262195760781
"1151","certaintyEUUKIP","leaveImpactBritain",-8.20579034776165
"1152","euSources_3","euKnow6",-7.81194733935627
"1153","socialDes_3","tolUncertain1",-17.2413921508978
"1154","EUIntegrationLab","immigLab",-16.6273988003668
"1155","euDominance","postalapply",-17.2450615253497
"1156","labUnited","education",-3.55011849876246
"1157","conUnited","euUndermineIdentity",-9.21106455358677
"1158","immigLD","efficacyUnderstand",-6.4701221031255
"1159","gender","likeFarage",-17.6494007318288
"1160","Age","euLawsLevel",-19.8244431518033
"1161","euPreventWar","satDemEU",-8.17450139655466
"1162","effectsEUUnemployment","ukCoopCAP",-3.71403977812952
"1163","labSupport","EUIntegrationLD",-16.630096738656
"1164","labSupport","likeCon",-5.5212766112254
"1165","immigGreen","euSources_5",-8.19592914344048
"1166","parliamentSupport","lr_scale",-5.36373253670899
"1167","socialIdentityGlobalLeave","remainTone",-10.0024704714106
"1168","lr_scale","likeCorbyn",-18.663458408424
"1169","effectsEUUnemployment","euLeaveScotIndep",-7.85038998956588
"1170","Age","socialDes_2",-11.9061747114278
"1171","bestPM","partyMember",-8.44545318075598
"1172","likeGrn","monarch",-12.8433218240752
"1173","likeBoris","monarch",-18.5803306461949
"1174","Age","monarch",-22.398432220667
"1175","changeEconomy","changeCrime",-5.88651985616161
"1176","conUnited","euDominance",-48.8721414400134
"1177","likeCorbyn","prefTradeoff",-12.6707073917041
"1178","grnUnited","likeLD",-2.3431883006906
"1179","asylumMore","partyContact1",-2.19491638498994
"1180","noneuMore","turkey",-5.03256738423624
"1181","tuSupport","remainTone",-3.96061843815369
"1182","euLawsLevel","euParlOverRide",-14.9636901090289
"1183","beliefTradeoff","euParlOverRide",-18.589744174853
"1184","gender","euParlOverRide",-11.1009150246427
"1185","likeAlanJohnson","profile_past_vote_2015",-4.60337089674613
"1186","lr_scale","likeGove",-15.2986455029422
"1187","likeBoris","UKsovereignty",-14.8152462501021
"1188","Age","femaleEquality",-11.3027157111746
"1189","euLeaveScotIndep","effectsEUFinance",-3.12427448586823
"1190","al2","edlevel",-10.2640999114319
"1191","immigCultural","satDemUK",-15.103386917237
"1192","euParlOverRide","satDemUK",-9.05813040634348
"1193","EUIntegrationCon","ldUnited",-12.0768906519279
"1194","effectsEUEcon","germanyFairShare",-2.24772743688663
"1195","tuSupport","ukCoopMovement",-4.0291165763856
"1196","personality_conscientiousness","locus1",-30.1388305118708
"1197","satDemEU","proConRemain",-10.3684871839905
"1198","leaveImpactSelf","euLeaveBigBusiness",-70.5108550776131
"1199","certaintyEUUKIP","euSources_4",-2.12526645542766
"1200","Age","euSources_4",-14.6543028621436
"1201","euSources_3","euSources_4",-32.4199771917856
"1202","infoSourceRadio","euSources_4",-19.0190815552614
"1203","euUKRich","EUIntegrationSelf",-11.6245717350193
"1204","likeAlanJohnson","al5",-9.06143094684739
"1205","al4","al5",-20.4542902466465
"1206","housing","preschoolChildrenInHousehold",-14.210802879285
"1207","likeFarage","ukipUnited",-17.0475383885459
"1208","infoSourcePeople","normEU",-1.2574664486383
"1209","likeCorbyn","benefitsToMigrants",-3.823631281095
"1210","infoSourceInternet","infoSourceRadio",-15.009394366909
"1211","UKsovereignty","euRefCertainty",-1.09760832210486
"1212","euUKRich","euRefCertainty",-7.05937723659008
"1213","ldUnited","euRedTape",-12.9364218782812
"1214","effectsEUWorkers","euRedTape",-5.97746619758618
"1215","euSources_1","euDominance",-9.96183091290004
"1216","prefTradeoff","EUMIICategory",-6.90373901350176
"1217","effectsEUNHS","leaveTone",-5.35058879465942
"1218","satDemUK","locus2",-10.0848168372077
"1219","al2","friendsEU",-1.8110005215558
"1220","normEU","campaigninfoRemain",-7.39972551130813
"1221","likeCameron","grnUnited",-4.40066690904132
"1222","bestPM","likeFarron",-13.057382668454
"1223","likeAlanJohnson","polKnowMay",-8.96649392376457
"1224","education","profile_past_vote_2010",-7.06608935339318
"1225","discussPolDays","euRefExpectation",-4.44552420276159
"1226","EUIntegrationSelf","euRefExpectation",-8.69793658704293
"1227","EUIntegrationLD","polAttention",-4.22825416374144
"1228","likeOsborne","euMore",-9.45419366092756
"1229","tuSupport","beliefTradeoff",-7.18204502817935
"1230","polAttention","pccTurnout",-6.73315765090229
"1231","infoSourcePaper","pccTurnout",-17.6829865761329
"1232","effectsEUUnemployment","changeCrime",-11.3446187197751
"1233","certaintyEUCon","certaintyUKLeave",-10.7302535771032
"1234","lr_scale","riskTaking",-12.5869612721044
"1235","satDemUK","personality_openness",-5.03481039860162
"1236","europeanness","personality_openness",-13.977429598528
"1237","EUIntegrationSelf","satDemEU",-5.82147839568188
"1238","parentsForeign","partyContact1",-7.25658369340408
"1239","conSupport","polAttention",-9.34199485792487
"1240","euSources_4","regSatisfaction",-0.425353964494207
"1241","echr","al5",-13.2458727200165
"1242","generalElectionVote","personality_extraversion",-8.2780490140758
"1243","EUIntegrationUKIP","ukCoopTrade",-15.4366579353264
"1244","businessSupport","ukCoopTrade",-6.82797046974474
"1245","gender","prefTradeoff",-16.7215102475784
"1246","personality_agreeableness","profile_past_vote_2005",-17.0672352807287
"1247","noDependentsInHousehold","changeEducation",-12.2324186060678
"1248","lr2","RPrivSchnew_dk",-10.8789771751672
"1249","lr1","certaintyEUCon",-11.3170523001072
"1250","immigUKIP","childBenefitsRepatriate",-6.67962873287797
"1251","euKnow5","euKnow3",-11.6084273989118
"1252","immigSelf","noneuMore",-9.77311748342436
"1253","EUIntegrationSelf","noneuMore",-14.6161894219676
"1254","infoSourceTV","likeLD",-1.89992911700028
"1255","EUIntegrationLD","likeLD",-12.0458637126321
"1256","likeCorbyn","immigSelf",-9.32858729017971
"1257","euSources_5","euRefCertainty",-10.7573249003544
"1258","certaintyUKRemain","euKnow5",-2.87983295765662
"1259","lr3","changeNHS",-5.424829467991
"1260","immigUKIP","changeNHS",-7.6170095978232
"1261","euUKRich","effectsEUImmigration",-3.30064407233294
"1262","euLeaveVoice","effectsEUImmigration",-6.75329031960428
"1263","britishness","parentsForeign",-15.688891681732
"1264","lr1","lr2",-12.2012343454289
"1265","profile_gross_household","personality_conscientiousness",-5.92529651072255
"1266","euKnow2","remainTone",-2.35315834526955
"1267","betterDealEU","remainTone",-11.766314927725
"1268","ukCoopMovement","ukCoopEuro",-19.6875469558581
"1269","effectsEUEcon","socialIdentityGlobalRemain",-3.77180219760339
"1270","al1","tolUncertain1",-0.133976305874967
"1271","likeLab","euKnow2",-26.6393645904791
"1272","leaveImpactBritain","euLawsLevel",-5.37629943739012
"1273","effectsEUUnemployment","certaintyUKLeave",-9.95457391511445
"1274","efficacyPolCare","leaveImpactSelf",-4.64429318747352
"1275","likeBennett","profile_past_vote_2015",-9.06463297409209
"1276","EUIntegrationSelf","englishness",-11.8369309410245
"1277","immigrantsWelfareState","profile_education_age",-10.1106782540573
"1278","immigUKIP","profile_ethnicity",-3.00590540119993
"1279","al2","privatePrimarySchool",-8.99596861633836
"1280","polAttention","britishness",-10.5707790072502
"1281","al5","changeImmig",-8.97405057148899
"1282","euLeaveScotIndep","normEU",-6.13472309671306
"1283","profile_gross_household","econPersonalRetro",-7.21345089868919
"1284","lr_scale","education",-5.85336643583287
"1285","euLawsLevel","education",-4.69067964516216
"1286","Age","certaintyEUGreen",-13.218614643597
"1287","countryOfBirth","euRefCertainty",-10.5037914216264
"1288","postalapply","euRefCertainty",-51.6530984558449
"1289","infoSourceInternet","echr",-3.67315165870605
"1290","labSupport","certaintyEUUKIP",-9.15108147625051
"1291","ukCoopTrade","euLeaveVoice",-7.31059871675916
"1292","polAttention","euSources_1",-9.75382533820994
"1293","likeCon","euSources_1",-20.4113070186258
"1294","likeAlanJohnson","changeCostLive",-11.4693903496945
"1295","euMore","changeCostLive",-10.1400859402165
"1296","euRefInterest","euCloser",-2.82368666213733
"1297","efficacyEU","socialIdentityGlobalRemain",-8.80942708648217
"1298","gender","socialIdentityGlobalRemain",-16.7503331404114
"1299","profile_gross_household","Age",-16.9383756518728
"1300","conSupport","EUIntegrationLab",-16.7001347199985
"1301","countryOfBirth","polKnowBercow",-11.7722367972638
"1302","housing","profile_past_vote_2005",-5.89878338630115
"1303","UKsovereignty","ukCoopWorkers",-9.36362189399188
"1304","echr","euKnow2",-7.32275537468377
"1305","partyId","profile_newspaper_readership_201",-5.22376384841118
"1306","marital","euGovtLeaflet",-7.43048549400919
"1307","gender","studentsMore",-9.65113401127564
"1308","effectsEUEcon","betterDealEU",-2.8032125711361
"1309","beliefTradeoff","familiesMore",-7.77188107672919
"1310","polAttention","familiesMore",-7.12238127300952
"1311","efficacyUnderstand","certaintyEUGreen",-9.09697929063259
"1312","conUnited","immigGreen",-13.5027049819109
"1313","bestPM","infoSourceRadio",-12.1320782165058
"1314","immigSelf","ns_sec_analytic",-4.7490347681105
"1315","ukCoopMovement","EUIntegrationSelf",-3.47306521236533
"1316","lr_scale","EUIntegrationSelf",-5.04925333452047
"1317","gender","changeNHS",-19.306827764558
"1318","certaintyEUUKIP","changeNHS",-13.2605285558539
"1319","euRefTurnout","EUMIICategory",-15.4997090156357
"1320","immigContributeTake","euKnow4",-5.61378658991543
"1321","prevJob","profile_education_age",-16.6344325180853
"1322","Age","certaintyUKRemain",-18.2837602118179
"1323","effectsEUWorkers","ukCoopCAP",-15.2319615359984
"1324","Age","postalapply",-4.8201853533601
"1325","EUIntegrationCon","ukCoopCAP",-8.6211662872829
"1326","Age","generalElectionVote",-6.03391344145166
"1327","ldUnited","generalElectionVote",-13.7772170300832
"1328","likeGove","socialIdentityGlobalLeave",-8.28750364849839
"1329","prefTradeoff","immigrantsWelfareState",-10.7984721916655
"1330","businessSupport","campaigninfoLeave",-3.42721924621947
"1331","EUIntegrationGreen","franceFairShare",-9.66437026680069
"1332","certaintyUKLeave","euKnow4",-7.78078399719379
"1333","effectsEUFinance","turkey",-3.73482598828195
"1334","Age","euCloser",-16.9015663282125
"1335","lr_scale","likeGrn",-1.59995887154946
"1336","britishness","livedAbroad",-14.1401268030959
"1337","euSources_5","immigUKIP",-29.070374222094
"1338","infoSourcePeople","immigUKIP",-9.88215516647142
"1339","conUnited","immigLD",-10.1030776921707
"1340","Age","partyMember",-30.877303360422
"1341","discussPolDays","partyMember",-11.6401072477884
"1342","al3","partyMember",-3.32022839253113
"1343","EUIntegrationLD","likeBennett",-5.14406085026712
"1344","econGenRetro","countryOfBirth",-5.77036284130372
"1345","parentsForeign","countryOfBirth",-34.2264714685953
"1346","tolUncertain3","countryOfBirth",-3.77331336664611
"1347","friendsEU","countryOfBirth",-11.4949624394503
"1348","likeGrn","bestOnMII",-6.859617962009
"1349","euRedTape","changeImmig",-5.59946527293323
"1350","gender","euSources_5",-7.76511713965374
"1351","labUnited","euDominance",-49.1731298081741
"1352","likeCameron","euDominance",-22.1309039281805
"1353","ldSupport","likeGove",-2.22433070831721
"1354","changeImmig","subjClass",-4.76774749649667
"1355","profile_newspaper_readership_201","likeLD",-5.2307511009567
"1356","personality_agreeableness","regSatisfaction",-2.97872174562508
"1357","leaveImpactBritain","euLeaveVoice",-2.06211292051557
"1358","immigUKIP","ukCoopEuro",-19.6685598870536
"1359","Age","ukCoopEuro",-27.6390436832207
"1360","britishness","personality_openness",-5.25018701672525
"1361","postalapply","disability",-12.6660101041261
"1362","locus1","personality_extraversion",-10.9514133505927
"1363","likeCorbyn","Age",-13.1733425159873
"1364","lr3","Age",-7.86610480174568
"1365","cabinetSupport","Age",-13.1104923646853
"1366","gender","remainTone",-12.5599422807263
"1367","infoSourceTV","beliefTradeoff",-8.74410997590894
"1368","immigUKIP","effectsEUEcon",-6.13903330981066
"1369","infoSourcePaper","euUKRich",-6.33431151537116
"1370","personality_conscientiousness","disability",-7.11513099652075
"1371","prevJob","disability",-10.4154810149112
"1372","efficacyPolCare","al1",-13.5919498628828
"1373","likeCon","al1",-9.93611121166759
"1374","gender","languageSkills",-15.7260969965687
"1375","euKnow6","languageSkills",-6.75069760606448
"1376","likeGrn","infoSourceTV",-11.0680608129969
"1377","likeFarron","infoSourceTV",-9.27019262414069
"1378","immigUKIP","euRefTurnout",-7.91054953625462
"1379","efficacyEU","euPreventWar",-6.2200463545887
"1380","betterDealEU","blackEquality",-3.90241328377488
"1381","likeUKIP","al_scale",-6.65822650815244
"1382","beliefTradeoff","al_scale",-12.9410793149691
"1383","euUKRich","asylumMore",-13.7342663701093
"1384","euCloser","prefTradeoff",-7.85892066703855
"1385","certaintyEUUKIP","polKnowOsborne",-9.45675855362015
"1386","remainTone","effectsEUTerror",-2.76350192404061
"1387","euRefInterest","studentsMore",-2.1247591362262
"1388","certaintyEULab","ldUnited",-8.70281173688272
"1389","grnUnited","al2",-0.610014238358417
"1390","immigUKIP","al2",-13.8006175298287
"1391","euSources_99","euSources_2",-5.56404931212091
"1392","efficacyEU","euKnow6",-4.75246418162078
"1393","polAttention","euDominance",-5.99364052555757
"1394","euDominance","euRefTurnout",-206.308459297647
"1395","al1","euMemberJoin",-4.15999076303706
"1396","efficacyPolCare","UKsovereignty",-17.015390822984
"1397","likeCorbyn","UKsovereignty",-13.6739810266608
"1398","tolUncertain1","locus2",-8.93776748636265
"1399","changeNHS","gayEquality",-3.11819557682429
"1400","familiesMore","blackEquality",-8.94937194970589
"1401","euParlOverRide","benefitsToMigrants",-6.20375014646743
"1402","monarch","europeanness",-8.29847790931308
"1403","euPreventWar","europeanness",-5.36872527696141
"1404","ldUnited","certaintyUKRemain",-4.93289071379695
"1405","al2","localTurnoutRetro",-6.50932450312939
"1406","education","effectsEUImmigration",-5.04724559060014
"1407","lr3","immigrantsWelfareState",-10.2736469735464
"1408","Age","prefTradeoff",-14.8842190030828
"1409","polAttention","euSources_5",-60.7074313202347
"1410","euSources_5","euRefInterest",-31.466625843459
"1411","likeCameron","euRefInterest",-20.1918546970346
"1412","Age","polKnowBercow",-15.5671471536934
"1413","lr1","effectsEUUnemployment",-5.86495119069878
"1414","infoSourcePeople","personality_extraversion",-5.55966365631866
"1415","immigGreen","infoSourcePaper",-3.64829784632457
"1416","RPrivSchnew_dk","registered",-8.47177274961476
"1417","locus2","econGenRetro",-11.8429784439541
"1418","euMemberJoin","childBenefitsRepatriate",-1.81966271853071
"1419","echr","turkey",-4.67054472876953
"1420","personality_conscientiousness","asylumMore",-13.7719579992008
"1421","certaintyEUUKIP","asylumMore",-3.9437109874525
"1422","satDemUK","profile_past_vote_2015",-5.32570244958333
"1423","parliamentSupport","ukipUnited",-5.93176641051105
"1424","likeBennett","femaleEquality",-3.30828431348618
"1425","likeGove","effectsEUWorkers",-7.39656391415974
"1426","euSources_1","changeImmig",-4.72752828220655
"1427","al4","britishness",-0.761642084900814
"1428","discussPolDays","britainFairShare",-3.3898909953632
"1429","gor","privatePrimarySchool",-8.03507777155573
"1430","immigCon","likeUKIP",-11.0125913860502
"1431","immigSelf","likeUKIP",-10.1858345337587
"1432","al_scale","satDemEU",-18.6441369770055
"1433","likeBennett","satDemEU",-6.80055280603392
"1434","polAttention","immigGreen",-5.70728635395062
"1435","likeOsborne","privateSecondarySchool",-9.16310400747352
"1436","EUIntegrationUKIP","euSources_2",-1.1244802919764
"1437","EUIntegrationLab","socialIdentityGlobalRemain",-3.76713252432637
"1438","likeAlanJohnson","prefTradeoff",-10.1373410220313
"1439","EUIntegrationSelf","britainFairShare",-2.22022515847038
"1440","likeLD","profile_past_vote_2010",-10.2410740506311
"1441","housing","schoolChildrenInHousehold",-7.66184812236395
"1442","tolUncertain2","locus1",-120.819943642096
"1443","personality_openness","locus1",-7.7114133123905
"1444","satDemEU","betterDealEU",-2.15397551750357
"1445","satDemEU","normEU",-4.92606152584085
"1446","EUIntegrationUKIP","conUnited",-12.2850896600467
"1447","Age","profile_religion_denom",-7.53790381579529
"1448","profile_ethnicity","profile_religion_denom",-11.042496016762
"1449","conSupport","euKnow6",-2.93166019448563
"1450","euLeaveScotIndep","partyIdEU",-4.19056644289412
"1451","al4","gayEquality",-13.0178108215596
"1452","campaigninfoLeave","proConLeave",-53.1640516911393
"1453","gender","campaigninfoLeave",-4.12274705843811
"1454","profile_education_age","polKnowMiliband",-4.11818407868122
"1455","euRefInterest","effectsEUEcon",-10.9617817641665
"1456","efficacyUnderstand","franceFairShare",-2.73686738924334
"1457","lr_scale","profile_gross_personal",-7.30251380320988
"1458","ldSupport","conUnited",-4.22158607535494
"1459","EUIntegrationLD","likeFarron",-9.15698907084879
"1460","profile_education_age","changeCrime",-4.11953182992511
"1461","socialDes_3","lr2",-8.89654378052546
"1462","likeBoris","euLawsLevel",-8.82663340673571
"1463","certaintyEUUKIP","immigLab",-11.4079767163075
"1464","likeFarage","leaveTone",-4.87357245718704
"1465","leaveImpactSelf","euUKRich",-11.5489326725274
"1466","likeLD","pccVote1",-18.0505986514472
"1467","socialIdentityGlobalLeave","campaigninfoLeave",-19.0134441797036
"1468","immigUKIP","euUndermineIdentity",-10.7725265515901
"1469","prefTradeoff","UKsovereignty",-12.0665466543342
"1470","personality_neuroticism","profile_education_age",-12.1091554965024
"1471","edlevel","profile_education_age",-176.325834829811
"1472","certaintyEULD","workingStatus",-8.25600336165371
"1473","lr4","subjClass",-10.7467635528101
"1474","britishness","satDemEU",-1.9013910632284
"1475","profile_ethnicity","localTurnoutRetro",-10.3563595476371
"1476","subjClass","socialDes_dk",-8.70288454433057
"1477","likeBennett","EUIntegrationGreen",-6.72606058738711
"1478","gender","ldUnited",-11.6042385137171
"1479","immigEcon","benefitsToMigrants",-10.8061396652683
"1480","Age","al3",-2.81197341242932
"1481","riskTaking","euRefFinal",-4.8544457221069
"1482","lr3","al1",-10.6576482826349
"1483","lr_scale","al1",-21.9740485974398
"1484","infoSourcePaper","al1",-10.2850495154617
"1485","infoSourceTV","al1",-19.6440761813774
"1486","Age","locus1",-10.2269162869488
"1487","euParlOverRide","germanyFairShare",-1.98230973378577
"1488","lr_scale","germanyFairShare",-11.8475861806237
"1489","conUnited","germanyFairShare",-8.39241783675698
"1490","euLeaveBigBusiness","effectsEUImmigration",-7.7581485828232
"1491","euSources_111","satDemUK",-4.70449617968461
"1492","ldSupport","ldUnited",-4.29379794419947
"1493","likeCameron","changeEducation",-0.442568494641819
"1494","certaintyEUUKIP","euLeaveScotIndep",-4.20750244296869
"1495","likeFarron","euLeaveScotIndep",-3.92706808159164
"1496","euSources_111","immigrantsWelfareState",-8.79317717558479
"1497","likeCameron","Age",-8.8714845543218
"1498","effectsEUUnemployment","effectsEUTrade",-4.49674888295795
"1499","socialIdentityGlobalRemain","campaigninfoLeave",-8.14700896511386
"1500","likeCorbyn","campaigninfoLeave",-12.2967338377002
"1501","conSupport","euGovtLeaflet",-11.4581400641146
"1502","profile_household_size","registered",-12.8763440624575
"1503","efficacyPolCare","campaigninfoRemain",-10.1126338899321
"1504","immigGreen","certaintyUKLeave",-4.21635567139492
"1505","conUnited","EUIntegrationLab",-9.73665824608361
"1506","ldUnited","germanyFairShare",-8.52965970859259
"1507","EUIntegrationUKIP","euCloser",-6.09502541654274
"1508","cabinetSupport","labUnited",-8.84822168996652
"1509","al2","profile_ethnicity",-2.91136305367218
"1510","bestPM","immigLab",-4.10030693583758
"1511","effectsEUNHS","euLeaveVoice",-5.76235031210126
"1512","bestPM","likeCameron",-7.8488370036921
"1513","likeOsborne","likeBoris",-9.93774895261413
"1514","ukCoopMovement","euParlOverRide",-2.94934779326832
"1515","euLeaveBigBusiness","polKnowClegg",-7.65004842520236
"1516","gender","socialDes_dk",-14.7259830340395
"1517","efficacyUnderstand","socialDes_dk",-5.52552986694081
"1518","Age","likeBennett",-16.3420882857663
"1519","immigLD","profile_gross_household",-9.60966785465644
"1520","profile_gross_personal","localTurnoutRetro",-7.45662802980769
"1521","Age","education",-39.5539240724138
"1522","housing","education",-19.6791739936707
"1523","infoSourcePaper","likeBoris",-3.87923586577381
"1524","certaintyUKLeave","ukCoopWorkers",-4.97316214358761
"1525","gender","selfOccStatus",-3.53425812270052
"1526","al2","euMIISmall",-3.31480401811132
"1527","Age","euMIISmall",-14.4852296820682
"1528","socialDes_dk","socialDes_4",-7.04670101400814
"1529","gender","beliefTradeoff",-6.71711761432198
"1530","gender","socialDes_none",-7.25610891696215
"1531","likeCorbyn","changeEconomy",-4.63699053509481
"1532","Age","changeEconomy",-17.9109143825226
"1533","efficacyPolCare","changeEconomy",-11.2834349340292
"1534","changeImmig","changeEconomy",-14.3367590736716
"1535","immigrantsWelfareState","lr5",-7.66631205145313
"1536","tolUncertain2","tolUncertain3",-703.431786114731
"1537","socialDes_3","tolUncertain2",-19.9777900445788
"1538","prefTradeoff","tolUncertain2",-7.72300404846101
"1539","conSupport","regSatisfaction",-4.86169714838252
"1540","conUnited","likeFarron",-7.80360954649404
"1541","immigLab","discussPolDays",-2.76626598592702
"1542","EUIntegrationCon","monarch",-8.90566258608123
"1543","euCloser","monarch",-10.3957982539978
"1544","echr","EUMIICategory",-4.93951390516304
"1545","efficacyPolCare","livedAbroad",-8.42429667538408
"1546","EUIntegrationLab","certaintyEULD",-9.39995710284165
"1547","ldSupport","immigCon",-23.435898867594
"1548","profile_gross_personal","socialDes_3",-7.34344821159448
"1549","socialDes_3","personality_conscientiousness",-110.403988677297
"1550","partyMember","partyId",-10.8946462145268
"1551","housing","selfOccStatusLast",-12.4822384295707
"1552","tolUncertain3","partyMember",-10.479254082823
"1553","familiesMore","childBenefitsRepatriate",-6.74873183593172
"1554","cabinetSupport","certaintyEUCon",-8.48376590457246
"1555","satDemUK","locus1",-8.84738080249008
"1556","socialDes_3","parentsForeign",-2.69447312099646
"1557","euRefInterest","euSources_4",-9.31254097831697
"1558","lr2","al_scale",-8.26566346420805
"1559","polAttention","al_scale",-12.1310495451435
"1560","beliefTradeoff","campaigninfoRemain",-2.56787906076715
"1561","polKnowClegg","countryOfBirth",-6.59976475627627
"1562","cabinetSupport","EUIntegrationUKIP",-13.637529070962
"1563","ldSupport","EUIntegrationUKIP",-12.1109235254662
"1564","lr4","likeFarage",-7.25124212022456
"1565","efficacyEU","euLeaveBigBusiness",-9.85411751585161
"1566","certaintyEUGreen","gor",-8.42034378750031
"1567","monarch","ukCoopEuro",-45.8689189853685
"1568","certaintyEUUKIP","ukCoopEuro",-11.9685205330625
"1569","euParlOverRide","monarch",-12.4984351891326
"1570","euUndermineIdentity","socialIdentityGlobalLeave",-7.39176169870188
"1571","ukCoopEuro","benefitsToMigrants",-3.29282470290309
"1572","europeanness","remainTone",-7.59921173099792
"1573","Age","immigEcon",-13.3882892010133
"1574","likeAlanJohnson","immigEcon",-9.77882174030856
"1575","riskTaking","euKnow1",-6.04648382008509
"1576","EUIntegrationUKIP","ukipUnited",-1.00395252762792
"1577","euLawsLevel","euUndermineIdentity",-2.70117114552704
"1578","housing","betterDealEU",-2.03537501751089
"1579","gender","housing",-6.71162713511876
"1580","euRefInterest","europeanness",-8.3748065841246
"1581","immigUKIP","disability",-8.44935470208748
"1582","efficacyPolCare","asylumMore",-14.1867935728842
"1583","likeCameron","asylumMore",-17.5523383947238
"1584","ldUnited","changeEducation",-9.57113200749609
"1585","childBenefitsRepatriate","effectsEUNHS",-2.0700263687113
"1586","effectsEUUnemployment","effectsEUNHS",-7.36823173789708
"1587","lr_scale","blackEquality",-22.1295324784787
"1588","lr2","blackEquality",-14.4477003268476
"1589","immigrantsWelfareState","blackEquality",-5.04529862106028
"1590","bestPM","ldUnited",-8.36229015314348
"1591","bestOnMII","profile_past_vote_2015",-5.99706745389449
"1592","immigContributeTake","euKnow3",-4.38203094515666
"1593","preschoolChildrenInHousehold","schoolChildrenInHousehold",-8.82347976302788
"1594","euUndermineIdentity","effectsEUTrade",-5.97148789028051
"1595","likeBoris","effectsEUNHS",-1.22700569195786
"1596","euPreventWar","likeGove",-8.88555184763572
"1597","euSources_2","personality_agreeableness",-10.3396230205763
"1598","immigCon","EUIntegrationGreen",-5.78963820976969
"1599","asylumMore","euKnow5",-4.2885019892974
"1600","euLeaveBigBusiness","certaintyUKRemain",-12.0536306990352
"1601","Age","franceFairShare",-8.88725271836302
"1602","euKnow2","satDemEng",-6.60656391849807
"1603","likeCon","likeLab",-5.0408656511172
